,load_node_21,load_node_98,export_node_130,export_node_68,export_node_170,export_node_108,export_node_59,renew_node_24,renew_node_154,renew_node_155,renew_node_25,renew_node_202,renew_node_86,renew_node_99,prod_gen_5,prod_gen_7,prod_gen_9,prod_gen_25,prod_gen_31,prod_gen_41,time
5034,213.1276,32.6929,-27.394701,-35.321321000000005,-1846.0932059999998,161.472239,-8.772321,794.1192980000001,10.747886,68.321946,27.412715000000002,553.5986280000001,18.529707000000002,22.451396,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-07-28 18:00:00
5035,218.6251,33.779,-31.044673,-40.932,-1926.4603370000002,151.080791,-9.332588000000001,676.158539,7.921933,82.716598,16.211296,521.615735,21.090176,115.03327,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-07-28 19:00:00
5036,217.43,33.7146,-32.4453,-45.48531,-1919.324914,99.028779,-9.209441,538.813836,3.6366769999999997,62.343051,10.611659,386.319681,20.304067,225.19364,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-07-28 20:00:00
5037,228.5046,31.8009,-30.116282,-46.483121000000004,-1811.4902730000001,73.763576,-10.117164,551.603019,1.644612,40.475445,10.266002,321.091412,11.724250999999999,231.982848,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-07-28 21:00:00
5038,218.7446,29.7884,-28.016305,-44.117518,-1704.808868,83.806413,-11.519173,447.89942699999995,3.011261,35.0425,10.473396000000001,316.462309,20.798192999999998,250.105652,0.0,0.0,2087.0,565.8607509999999,0.0,1400.0,2012-07-28 22:00:00
5039,200.818,27.804,-26.372115,-42.024382,-1583.909751,78.618978,-11.598991,416.76054700000003,2.061556,24.040785,10.093174000000001,295.631346,16.530745,226.014915,0.0,0.0,2087.0,801.808405,0.0,1400.0,2012-07-28 23:00:00
5040,188.6279,26.1622,-24.832628,-39.900415,-1496.925488,69.184696,-11.152228,343.91781000000003,0.9728690000000001,22.818372,10.404264999999999,212.09707999999998,14.644084,185.334421,0.0,0.0,2087.0,957.0,0.0,0.0,2012-07-29 00:00:00
5041,174.4858,25.1965,-23.429069000000002,-37.710245,-1446.389848,79.010635,-11.711377,334.464935,1.598285,29.745378000000002,7.362486,193.580668,10.893222,196.777521,285.911187,0.0,2087.0,957.0,0.0,0.0,2012-07-29 01:00:00
5042,169.307,24.7197,-22.240041,-37.281024,-1420.890474,68.359189,-12.227447999999999,377.558921,1.575121,39.932151,9.401861,196.316047,10.938142,175.97188400000002,355.414152,0.0,2087.0,957.0,0.0,0.0,2012-07-29 02:00:00
5043,166.1598,24.3794,-19.888242,-36.123224,-1401.93775,56.818093000000005,-12.030669,443.17299,1.551958,45.908390999999995,11.372103,251.65486800000002,12.150996000000001,118.373122,0.0,0.0,2087.0,957.0,0.0,718.37293,2012-07-29 03:00:00
5044,164.1282,24.3034,-19.980697,-35.836242,-1395.434978,46.638535,-11.889144,553.827225,1.389813,32.190203000000004,8.122931,253.338179,15.789557,104.5757,0.0,0.0,2087.0,957.0,78.47740999999999,0.0,2012-07-29 04:00:00
5045,159.8258,23.5094,-18.326781,-34.935018,-1344.8079460000001,52.781330000000004,-10.128977,566.894433,2.270109,29.467569,4.708369,214.681006,16.554679,76.095582,0.0,10.234688,2087.0,957.0,0.0,0.0,2012-07-29 05:00:00
5046,153.8104,24.4935,-14.158138000000001,-31.979051000000002,-1375.788454,52.420433,-8.708809,503.95058200000005,8.044007,49.116029,8.537243,195.923458,29.228107,73.973525,0.0,0.0,2087.0,957.0,0.0,0.0,2012-07-29 06:00:00
5047,161.0607,26.3898,-11.782292,-28.003576000000002,-1442.23324,34.935452000000005,-6.278457,536.846183,18.054152,95.24431700000001,17.823516,301.804931,47.498653000000004,69.492142,0.0,0.0,2087.0,0.0,0.0,0.0,2012-07-29 07:00:00
5049,182.3336,29.6712,-8.886365,-16.248873,-1540.0940699999999,52.380794,-2.9097,496.791435,40.873497,208.574125,38.072557,342.23127999999997,69.490612,96.81070799999999,0.0,0.0,1375.0648039999999,0.0,0.0,0.0,2012-07-29 09:00:00
5050,195.3603,30.4681,-5.780613,-11.659792999999999,-1557.421088,58.61319399999999,4.167288,545.985589,47.512884,264.581427,42.484072,353.576605,73.973212,106.32229299999999,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-29 10:00:00
5051,203.0488,31.1726,-4.107586,-9.074587,-1557.154849,54.173963,4.471532,605.2685650000001,55.886175,322.43888599999997,45.936240999999995,361.665396,78.34583,116.755257,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-29 11:00:00
5052,204.6025,31.5734,-1.3309309999999999,-7.869936,-1546.292782,52.477107999999994,8.186314,708.501985,58.38803299999999,326.0993,46.008798,390.64409900000004,93.04853299999999,118.384817,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-29 12:00:00
5053,199.344,30.784,3.321932,-5.60872,-1499.067106,44.497873999999996,10.898579,908.1535960000001,55.433896,303.817493,49.605222,425.416016,104.167281,120.183217,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-29 13:00:00
5054,197.3522,30.2245,4.070467,-2.164776,-1505.3217630000001,37.106266999999995,9.36102,1192.656574,50.657501,279.692351,47.484,560.305476,82.6642,130.764273,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-29 14:00:00
5055,193.2091,29.9049,10.889424,2.430911,-1497.579665,27.393396000000003,7.358550999999999,1054.925672,49.630756,247.51797599999998,43.654548999999996,573.234576,68.30481,133.053565,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-29 15:00:00
5056,192.8904,29.9928,2.069214,-7.961072,-1555.3466369999999,14.614054000000001,2.404274,800.985574,40.662776,193.728779,34.965219,480.510246,46.125475,117.475968,0.0,0.0,1468.844505,0.0,0.0,0.0,2012-07-29 16:00:00
5057,193.8465,30.0244,-7.806099000000001,-21.599563,-1628.139811,10.623527000000001,-1.626703,768.290924,25.122557,121.141989,28.62398,434.401921,26.120834,76.571116,0.0,0.0,2087.0,0.0,0.0,0.0,2012-07-29 17:00:00
5058,196.4757,30.3871,-23.378341,-30.913078999999996,-1698.6639530000002,4.7078739999999994,-8.821701,779.6152480000001,17.256843,64.865409,12.031087,382.532233,13.813054000000001,41.666025,0.0,0.0,2087.0,957.0,0.0,0.0,2012-07-29 18:00:00
5059,201.774,32.1436,-26.440611999999998,-39.957437,-1824.197425,45.612089000000005,-12.062380000000001,821.287963,15.195286999999999,76.46871,6.187254,471.11643,11.679331,40.789998,0.0,0.0,2087.0,957.0,0.0,0.0,2012-07-29 19:00:00
5060,210.817,33.6961,-20.957382,-46.446974,-1919.15576,90.654798,-14.554548,847.700406,4.192602,86.383836,5.703335,583.477383,9.276083999999999,100.52407600000001,0.0,0.0,2087.0,957.0,146.0,0.0,2012-07-29 20:00:00
5061,221.8917,31.8719,-12.763144,-46.781002,-1821.132178,32.819642,-14.294263,712.857934,1.412976,64.65205300000001,4.0096169999999995,623.455999,9.163782000000001,178.490461,630.0,216.0,2087.0,0.0,146.0,1400.0,2012-07-29 21:00:00
5062,212.9682,29.6083,-24.166252,-44.364963,-1695.1576129999999,21.693904999999997,-13.263314000000001,528.526885,1.690939,51.47716,2.765253,556.754834,12.892184,91.818559,630.0,216.0,2087.0,0.0,146.0,1400.0,2012-07-29 22:00:00
5063,198.0692,27.3736,-23.995358,-41.375424,-1564.0216560000001,39.534735999999995,-12.417483,448.733504,5.466597,61.52811,1.970243,473.010154,10.623699,54.806427,114.67466100000001,117.379585,2087.0,957.0,146.0,-0.0,2012-07-29 23:00:00
5064,186.2775,25.9393,-23.26355,-39.326606,-1477.913933,26.125029,-12.844813,399.244927,3.9146389999999998,39.52468,1.8665459999999998,457.64994900000005,11.432267999999999,43.418078,630.0,0.0,2087.0,77.752057,0.0,1400.0,2012-07-30 00:00:00
5065,174.0077,25.24,-20.429267000000003,-38.545142,-1440.76535,17.673038000000002,-12.508948,377.836947,1.551958,38.438091,2.592425,427.98160700000005,12.195916,34.438804,630.0,216.0,2087.0,0.0,96.72259,1400.0,2012-07-30 01:00:00
5066,166.4785,25.1643,-20.213947,-38.462284999999994,-1439.581068,5.094485,-12.688777,353.370684,4.470565000000001,34.906676000000004,3.2837379999999996,369.907407,14.486862,24.364495,630.0,216.0,2087.0,0.0,146.0,1400.0,2012-07-30 02:00:00
5067,162.9729,25.6103,-20.369407,-39.015545,-1470.331712,-6.211223,-13.278289000000001,335.299013,4.933836,24.855726,3.041778,326.141343,13.902895000000001,17.794294,630.0,216.0,2087.0,0.0,146.0,1400.0,2012-07-30 03:00:00
5068,162.7737,27.8995,-23.511184,-42.659372999999995,-1602.3920449999998,-11.382839,-14.558446,305.272235,2.5943169999999998,16.706308,3.802223,255.65273,13.184167,13.468912,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-07-30 04:00:00
5069,165.642,30.0256,-23.071105,-45.88939,-1723.931998,-10.970862,-15.374238,262.73430099999996,3.362562,13.960263000000001,5.251333,232.774634,12.163864,9.033683,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-07-30 05:00:00
5070,168.6297,33.1036,-24.876975,-46.615904,-1885.5511379999998,-3.850965,-13.859198999999998,258.118336,10.626911999999999,45.130984000000005,9.145976,256.865768,20.143836999999998,18.581564999999998,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-07-30 06:00:00
5071,191.6953,36.2644,-24.925096,-43.336802,-2037.7008670000002,5.940392,-10.106438,351.791313,19.320726999999998,101.265389,17.49315,306.891188,31.738767,40.979166,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-07-30 07:00:00
5072,226.3933,38.4431,-21.487245,-38.389177000000004,-2134.8321079999996,17.865251999999998,-5.545032,471.643642,27.589015999999997,163.588538,27.877398,302.73548900000003,40.421607,64.590397,630.0,216.0,2087.0,0.0,146.0,1400.0,2012-07-30 08:00:00
5073,242.4077,39.7358,-18.712516,-32.428404,-2168.1637739999996,30.781582,-1.547868,512.805412,36.570767,211.38159,37.716584000000005,292.846917,45.998051000000004,85.260855,0.0,214.194195,2087.0,957.0,146.0,0.0,2012-07-30 09:00:00
5074,250.1361,40.7646,-20.052232999999998,-28.042043,-2183.71455,35.638673,2.160241,546.355784,42.869862,256.384522,46.144332,316.886927,54.746814,99.73195600000001,0.0,72.165253,2087.0,469.71463200000005,0.0,0.0,2012-07-30 10:00:00
5075,257.3864,41.4174,-16.921403,-25.644636,-2185.071655,33.510789,4.4827639999999995,576.389804,54.683933999999994,329.399919,53.17593000000001,338.16891200000003,62.270215,109.534875,0.0,73.649467,2087.0,0.0,0.0,0.0,2012-07-30 11:00:00
5076,248.1044,40.3864,-11.212129,-22.756867,-2085.6381100000003,36.099338,5.31389,624.291336,56.998672,381.918647,56.841181999999996,347.80827,70.391766,114.204624,0.0,0.0,2087.0,0.0,0.0,0.0,2012-07-30 12:00:00
5077,256.7889,39.3898,-14.289991,-21.962663,-1984.851254,33.666167,6.210198999999999,745.7757780000001,55.103238,387.04364300000003,57.667761999999996,374.05940699999996,70.644941,110.93916200000001,0.0,0.0,2087.0,0.0,0.0,0.0,2012-07-30 13:00:00
5078,262.605,39.4235,-17.279417000000002,-24.009539,-2014.4382219999998,25.890496,5.6127769999999995,853.712085,49.225046999999996,386.45068100000003,56.49883199999999,432.09474800000004,59.172893,104.748937,0.0,0.0,2087.0,0.0,0.0,0.0,2012-07-30 14:00:00
5079,259.5774,39.5564,-17.34393,-25.496248,-2092.018512,16.376997,2.6456630000000003,774.675751,39.299959,391.097309,56.27754,406.73441099999997,59.060386,86.618261,0.0,0.0,2087.0,0.0,0.0,0.0,2012-07-30 15:00:00
5080,256.7889,39.0528,-21.116656,-27.018034000000004,-2125.564368,2.358995,-0.47984399999999994,649.697643,33.544746,326.333979,43.563668,446.441937,46.950548,63.468464000000004,0.0,203.57681200000002,2087.0,0.0,0.0,0.0,2012-07-30 16:00:00
5081,247.8255,38.3674,-27.070521000000003,-30.317921999999996,-2137.259892,-10.474003999999999,-4.038593,616.6255110000001,16.126097,192.702944,27.640714000000003,537.895037,23.462123000000002,39.839238,630.0,0.0,2087.0,0.0,0.0,1400.0,2012-07-30 17:00:00
5083,242.4476,37.5707,-30.661153999999996,-51.739204,-2124.877128,-1.576019,-12.990044000000001,359.765275,6.833246000000001,170.73031699999999,6.878566999999999,409.465196,4.559431,52.671112,630.0,216.0,2087.0,0.0,146.0,1400.0,2012-07-30 19:00:00
5084,242.6069,37.2827,-29.322315000000003,-54.848195999999994,-2119.8806640000003,37.779153,-15.91285,371.16433,8.871639,137.99681999999999,6.947698,350.33892599999996,3.1444349999999996,180.461521,630.0,216.0,2087.0,327.307938,146.0,1400.0,2012-07-30 20:00:00
5085,248.8215,34.5232,-28.542215000000002,-51.507103,-1971.3437210000002,32.887295,-16.233991,398.688876,9.358073,129.57575400000002,7.9501029999999995,319.19768799999997,4.851414,217.418902,630.0,216.0,2087.0,273.625373,146.0,1400.0,2012-07-30 21:00:00
5086,235.1972,32.1799,-29.873568,-48.535988,-1840.6052949999998,42.900653999999996,-15.175521,309.998672,8.477858,101.73190799999999,8.088365,260.913074,6.356251,196.558514,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-07-30 22:00:00
5087,214.2828,29.8066,-28.673054999999998,-45.495688,-1707.4733190000002,29.437022,-14.828909,267.460738,6.207831,56.910106000000006,8.364891,207.888804,4.806494,146.186973,630.0,216.0,2087.0,957.0,146.0,799.012003,2012-07-30 23:00:00
5088,197.7904,28.1518,-27.060026,-43.054542,-1615.486797,4.088680999999999,-14.365668,256.06168399999996,6.7405919999999995,49.439806,6.394648,189.161979,3.301657,103.371163,630.0,216.0,2087.0,383.791252,146.0,1400.0,2012-07-31 00:00:00
5089,187.3531,27.2819,-26.330209999999997,-39.379265999999994,-1568.370829,-5.196676,-14.416675,258.285889,4.030457,29.47373,4.113314,221.56569900000002,3.3914980000000003,71.286681,630.0,216.0,2087.0,434.53418200000004,146.0,1400.0,2012-07-31 01:00:00
5090,182.5328,26.9556,-25.924532,-38.112969,-1548.130433,-10.115105,-14.025946,273.577304,1.9689020000000002,16.977954999999998,3.5948290000000003,238.398801,3.59364,23.433717,630.0,216.0,2087.0,643.62086,146.0,1400.0,2012-07-31 02:00:00
5091,179.6247,27.2153,-25.858022000000002,-37.033059,-1563.1323869999999,-11.083755,-14.221257999999999,247.99893799999998,3.9378029999999997,13.718188,4.458971,168.962257,6.22149,17.465784,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-07-31 03:00:00
5092,177.5532,28.9742,-26.138424,-40.405516999999996,-1668.54272,-9.626744,-15.237670999999999,230.48331800000003,5.999358999999999,16.298837,4.044183,114.88591799999999,5.615063,13.41416,630.0,0.0,2087.0,957.0,146.0,1400.0,2012-07-31 04:00:00
5093,176.5174,30.9194,-27.452672999999997,-43.692561,-1768.249821,-8.106167999999998,-15.538905999999999,211.85559500000002,6.196047,23.897473,3.447194,95.74022099999999,7.753802,10.584267,630.0,0.0,2087.0,957.0,146.0,1400.0,2012-07-31 05:00:00
5095,199.9814,36.95,-23.449703,-44.081507,-1988.2532809999998,4.290106,-9.482691,295.916689,21.61859,104.215312,15.253654999999998,178.128858,22.99278,57.137138,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-07-31 07:00:00
5096,232.7672,35.986,-20.835607999999997,-33.928768,-1930.0015649999998,19.76491,-0.8725069999999999,393.570161,29.857087,170.617151,25.34749,295.666088,31.569745,73.53601,0.0,216.0,2087.0,957.0,0.0,1400.0,2012-07-31 08:00:00
5097,246.3117,40.2456,-22.041121,-32.561223,-2168.116226,35.975004,-0.04293,517.68305,40.26869,231.60850699999997,34.044094,311.891457,43.053345,88.967043,0.0,147.263852,2087.0,957.0,0.0,1400.0,2012-07-31 09:00:00
5098,253.6019,41.2587,-20.751425,-24.782094,-2187.503677,59.184649,2.753101,597.389204,60.9609,311.702752,41.086036,353.289625,56.113158999999996,109.08593400000001,0.0,111.936148,2087.0,0.0,0.0,1013.7040820000001,2012-07-31 10:00:00
5099,259.6173,41.9923,-18.211366,-20.459429,-2211.479309,65.301509,4.6015120000000005,741.5323080000001,73.78298199999999,406.613148,48.668174,415.105741,58.479243999999994,124.23644499999999,0.0,0.0,2087.0,0.0,0.0,0.0,2012-07-31 11:00:00
5100,249.8174,40.856,-14.192588,-13.763539000000002,-2139.288481,59.201322999999995,5.324979,733.398472,74.004903,526.431494,51.183634999999995,399.975235,61.475877000000004,142.330861,0.0,0.0,411.14499900000004,0.0,0.0,0.0,2012-07-31 12:00:00
5101,256.1913,40.0677,-14.775529,-2.327607,-2088.16383,68.248232,4.926836,705.253595,88.524777,633.58213,45.761213,410.860299,67.53241700000001,172.456624,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-31 13:00:00
5102,262.7644,39.9885,-18.181319000000002,5.9150730000000005,-2077.971968,72.199833,2.621582,731.944108,108.693373,556.788125,43.403648,471.285918,63.85196,212.286652,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-31 14:00:00
5103,263.6806,40.013,-19.544970000000003,14.363832,-2113.462588,74.14178100000001,-2.2037560000000003,730.703491,91.501559,609.652144,43.593076,483.350729,47.033666,216.549946,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-31 15:00:00
5104,260.3742,39.5749,-27.410847999999998,9.666127000000001,-2158.887982,80.633777,-7.677927,656.052808,80.23217700000001,617.443378,32.354159,452.41427699999997,29.711592,201.886392,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-31 16:00:00
5105,249.5385,38.7044,-33.348791999999996,9.532647,-2166.62288,110.69928200000001,-14.043322,656.872184,93.32311999999999,500.599027,20.552701000000003,395.036941,17.247828,215.618287,0.0,0.0,344.862791,0.0,0.0,0.0,2012-07-31 17:00:00
5106,246.0329,37.7117,-35.223406,-1.865993,-2147.210382,120.12207,-16.766582999999997,670.5033400000001,85.195527,390.357146,9.170519,406.94023,10.241875,271.075544,0.0,0.0,2087.0,0.0,0.0,0.0,2012-07-31 18:00:00
5108,243.4435,37.4478,-31.949773999999998,-41.169208000000005,-2144.957354,89.381617,-13.872710000000001,616.939062,55.360878,218.94771,2.938081,464.38319,5.929506,180.352018,126.0,216.0,2087.0,511.643771,29.2,1400.0,2012-07-31 20:00:00
5109,250.7336,34.7397,-29.806053000000002,-43.630001,-1994.6126359999998,117.84876899999999,-12.712543,562.446022,32.220494,111.375386,2.834384,473.43098200000003,9.725289,149.69108,630.0,216.0,2087.0,0.0,146.0,1400.0,2012-07-31 21:00:00
5110,238.5834,32.4717,-27.801021999999996,-44.965778,-1863.5451510000003,87.116518,-12.366119,527.970833,15.218451000000002,83.939011,6.947698,438.92312300000003,11.454728,113.22646399999999,630.0,216.0,2087.0,0.0,146.0,1400.0,2012-07-31 22:00:00
5112,198.2684,28.4012,-23.651208999999998,-40.343069,-1626.999734,49.718965999999995,-11.269022999999999,501.280365,21.565262,46.315862,31.454753999999998,476.16636100000005,20.59605,56.229969999999994,630.0,216.0,2087.0,0.0,146.0,1400.0,2012-08-01 00:00:00
5113,188.9466,27.5898,-23.793834,-40.585478,-1581.960315,18.851357,-10.958206,590.5266190000001,12.114535,37.215678000000004,49.670859,555.0715240000001,22.864535999999998,28.854133,630.0,216.0,2087.0,0.0,146.0,1400.0,2012-08-01 01:00:00
5114,182.6523,27.1405,-23.69878,-39.321205,-1555.91827,13.61788,-11.870523,712.023857,4.609546,30.152848,63.497125,533.819733,18.170343,14.892456,630.0,216.0,2087.0,125.65068500000001,146.0,1400.0,2012-08-01 02:00:00
5115,177.2743,27.3771,-21.166946,-39.780075,-1568.7750039999999,17.740804999999998,-13.500353,779.30608,2.7101349999999997,25.806492000000002,67.575873,580.110763,7.546644000000001,18.28706,630.0,216.0,2087.0,957.0,0.0,1400.0,2012-08-01 03:00:00
5116,177.9914,29.2503,-21.359022,-42.483266,-1674.2846650000001,11.301252,-14.539131,762.068485,2.779626,20.101899,84.029129,451.54795,4.806494,16.863516,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-08-01 04:00:00
5117,177.4337,31.2647,-24.755449,-44.579231,-1780.169195,-4.820296,-15.366332,675.602488,4.682544,20.501219,113.89121499999999,532.557251,5.286937,25.266617999999998,630.0,0.0,2087.0,957.0,146.0,1400.0,2012-08-01 05:00:00
5118,179.1068,34.4861,-25.531517,-45.996437,-1925.7573949999999,-7.658635,-14.097257999999998,632.384149,10.641977,42.640662,130.43963,468.689561,13.544943,36.769896,630.0,0.0,2087.0,957.0,146.0,1400.0,2012-08-01 06:00:00
5119,200.7383,37.5484,-25.549857,-42.935732,-2076.244603,2.470048,-11.683258,691.803707,19.363741,98.692038,191.76953500000002,445.97803799999997,25.847207,65.08067700000001,0.0,216.0,2087.0,957.0,146.0,1400.0,2012-08-01 07:00:00
5120,233.8428,40.005,-22.736718,-39.262175,-2181.325297,15.635270000000002,-7.345217,807.559993,30.042283,161.949176,244.24273300000002,440.077271,36.94403,91.805189,0.0,0.0,2087.0,957.0,0.0,1400.0,2012-08-01 08:00:00
5121,243.3638,41.4489,-18.624828,-29.497785999999998,-2227.983032,26.710975,-2.742581,1135.549617,45.89698,247.86516600000002,229.812388,641.747594,47.458845000000004,121.140128,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-08-01 09:00:00
5122,250.4946,42.6187,-13.652192000000001,-25.326271,-2249.143702,34.260464,-0.370394,1272.665695,66.18377,350.306712,202.75888,720.109567,65.510572,147.32293,0.0,0.0,1900.651709,0.0,0.0,0.0,2012-08-01 10:00:00
5123,256.7889,43.548,-9.672206,-17.914697,-2252.818494,42.636679,-0.307238,1149.4522880000002,97.444602,463.17123,200.511992,567.4305009999999,78.997334,162.611868,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-01 11:00:00
5124,250.2954,42.5115,-8.948628,-14.945958,-2191.7210600000003,45.729684000000006,2.6294020000000002,1044.506732,150.109586,500.343213,212.449633,513.477677,91.14822,208.722139,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-01 12:00:00
5125,255.6734,41.6777,-15.339445999999999,-9.156671000000001,-2148.1724010000003,-25.0167,7.35272,1218.385836,167.82568999999998,515.99421,223.073652,563.670716,97.057726,224.990379,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-01 13:00:00
5126,260.0555,41.5629,-16.220336,-6.143436,-2165.47971,-24.9435,10.087816,1412.526943,0.0,539.3490519999999,215.39058300000002,700.711537,79.744116,220.24658300000002,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-01 14:00:00
5127,260.9717,41.4608,-20.355887,8.071805,-2200.912934,-24.8809,10.752138,1360.009796,142.555601,532.9639179999999,204.31941899999998,772.372625,94.01460300000001,241.22801299999998,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-01 15:00:00
5128,259.0994,40.9189,-26.770796999999998,-9.987866,-2191.286928,19.69086,14.614006,1182.433342,129.471477,491.98782800000004,207.549407,683.756254,100.270604,230.70564199999998,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-01 16:00:00
5129,250.5743,39.8797,-32.625042,-16.57206,-2167.632926,12.371456,1.442935,1069.598972,144.854593,354.473546,187.145523,602.643517,67.046296,171.665606,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-01 17:00:00
5130,247.3475,38.7944,-33.036706,-28.023117,-2147.3457329999997,13.443670000000001,-2.905816,1069.259272,126.54245800000001,236.333136,153.64656599999998,536.1608309999999,37.553540000000005,120.125175,0.0,0.0,2087.0,0.0,0.0,0.0,2012-08-01 18:00:00
5131,245.993,38.9354,-31.999783,-43.226014,-2209.337363,51.437807,-6.470726,1085.412392,78.825551,219.49100499999997,98.892365,575.692074,12.622661,71.341433,0.0,0.0,2087.0,6.159251,0.0,1400.0,2012-08-01 19:00:00
5132,246.3516,38.449,-28.064928000000002,-52.474704,-2194.622526,123.26726200000002,-12.048483000000001,1092.085009,44.40452,220.30594700000003,39.646817,600.941726,15.048368,171.75600500000002,0.0,0.0,2087.0,957.0,146.0,1400.0,2012-08-01 20:00:00
5133,251.7296,35.6383,-24.156852999999998,-49.151022999999995,-2029.01266,154.383232,-13.102818,1109.044578,14.199254000000002,163.667488,30.244956,646.3911,20.506209,219.00670099999996,0.0,216.0,2087.0,957.0,0.0,1400.0,2012-08-01 21:00:00
5134,238.8224,32.9159,-25.886676,-45.412426,-1872.897141,86.45947,-14.726780999999999,1013.959783,11.489119,132.97134499999999,22.191156,672.0615799999999,21.157557,171.810757,630.0,0.0,2087.0,957.0,0.0,1400.0,2012-08-01 22:00:00
5135,214.9202,30.4153,-24.778025,-43.633951,-1718.6738710000002,46.151925,-14.464807,829.90676,5.02649,146.553709,21.154186,590.631451,44.403917,162.283965,0.0,0.0,2087.0,957.0,0.0,1400.0,2012-08-01 23:00:00
5136,202.4114,28.7742,-26.167692000000002,-42.373193,-1516.361466,19.860418,-13.397412,877.449157,5.142307,183.63356299999998,22.986167000000002,653.334755,60.103632,112.514693,630.0,216.0,2087.0,0.0,0.0,0.0,2012-08-02 00:00:00
5137,191.1774,27.9381,-25.72251,-41.394172,-1290.917052,28.672190999999998,-13.733761999999999,927.4937859999999,3.428205,143.158118,18.112408,823.34908,30.905306,64.825983,630.0,0.0,2087.0,957.0,146.0,0.0,2012-08-02 01:00:00
5138,184.5645,27.5627,-23.090677,-41.165236,-1327.963456,40.088269,-12.97532,892.1845199999999,1.806757,79.864301,17.248266,837.025975,11.63441,56.832239,174.670248,216.0,2087.0,957.0,146.0,0.0,2012-08-02 02:00:00
5140,178.0711,29.3957,-15.084306,-44.510253999999996,-1550.337552,8.91622,-10.181455,866.606154,0.926542,30.017025,23.504652,517.617873,13.116787,55.518198999999996,630.0,216.0,2087.0,957.0,146.0,0.0,2012-08-02 04:00:00
5141,180.1028,31.2056,-18.250847,-46.707958000000005,-1628.45932,8.644447999999999,-11.326111000000001,836.301351,2.165363,25.684601,20.666813,553.388214,13.458487,34.136122,630.0,216.0,2087.0,957.0,146.0,105.032137,2012-08-02 05:00:00
5142,179.9036,34.4884,-23.225257,-48.620937,-1806.1877170000002,7.144588000000001,-11.353516,756.740757,8.082462,51.897428000000005,19.814398,636.7512019999999,22.461444,38.291901,630.0,216.0,2087.0,957.0,146.0,1058.1988210000002,2012-08-02 06:00:00
5144,228.9827,40.1214,-24.100196,-39.87894,-2110.528043,25.755019,-6.784772,775.193983,28.047242999999998,164.18528999999998,41.636922999999996,499.96416500000004,37.277062,79.773078,0.0,216.0,2087.0,957.0,146.0,0.0,2012-08-02 08:00:00
5145,242.6069,41.2259,-23.055702,-33.420744,-2153.284039,33.399190000000004,-3.12701,851.896331,37.362173999999996,211.842518,47.481343,539.3674639999999,49.210855,91.85803100000001,0.0,216.0,2087.0,957.0,146.0,0.0,2012-08-02 09:00:00
5146,249.3792,42.3011,-22.522806,-28.020228999999997,-2188.961915,37.597257,-0.581015,886.458092,48.090517999999996,251.077258,40.791398,549.711857,58.604209,103.210961,363.448626,0.0,2087.0,191.4,0.0,0.0,2012-08-02 10:00:00
5147,256.271,42.8674,-18.63051,-25.269748,-2206.413815,41.076267,1.97733,829.9876849999999,63.600025,279.524397,37.493606,537.911656,64.423734,109.758696,0.0,0.0,2087.0,0.0,0.0,0.0,2012-08-02 11:00:00
5148,246.3914,41.8076,-15.105020000000001,-21.1008,-2169.535446,40.512153000000005,5.949029,818.3342,72.469934,291.97249700000003,45.975093,530.822142,64.912343,118.79130900000001,0.0,0.0,2087.0,0.0,0.0,0.0,2012-08-02 12:00:00
5149,250.8531,41.0213,-13.879507,-17.677657999999997,-2126.2923539999997,36.895595,6.888186,931.6828119999999,77.815799,312.871139,62.878427,592.549655,60.254465,121.585746,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-02 13:00:00
